week_start,store_id,store_name,product_id,product_name,category,year,month,quarter,week_num,avg_price,lead_time_days,holding_cost_pct,base_price,is_promo_week,promo_days,stockout_days,is_festival_season,month_sin,month_cos,week_num_sin,week_num_cos,lag_1w,lag_2w,lag_3w,lag_4w,lag_8w,lag_12w,lag_26w,lag_52w,roll_mean_2w,roll_std_2w,roll_max_2w,roll_mean_4w,roll_std_4w,roll_max_4w,roll_mean_8w,roll_std_8w,roll_max_8w,roll_mean_12w,roll_std_12w,roll_max_12w,promo_x_festival,price_x_promo,demand_cv_4w,cat_Dairy,cat_Household,cat_Personal Care,cat_Ready Meals,cat_Snacks,cat_Staples,units_sold,predicted_units,horizon_week
2026-06-15,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,2026,6,2,25,90.0,3,0.25,90,0,0,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,394,381,361,325,494,803,869,824,387.5,9.192388155425117,394,365.25,30.07074990750979,394,378.875,55.26155341387252,494,494.5,240.78489079749926,942,0,0.0,0.0823292260785231,0,0,0,0,0,0,192,192,9
2026-06-22,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,2026,6,2,26,90.0,3,0.25,90,0,0,0,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,192,394,381,361,366,895,865,1052,293.0,142.8355697996826,394,332.0,94.31507479365817,394,341.125,67.23612443152437,396,443.5833333333333,234.1279597039865,942,0,0.0,0.28408154972764044,0,0,0,0,0,0,319,319,10
2026-06-29,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,2026,6,2,27,90.0,3,0.25,90,0,0,0,0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,319,192,394,381,396,942,821,976,255.5,89.80256121069154,319,321.5,92.32731629010632,394,335.25,66.80408456288967,396,395.5833333333333,187.5853543097519,942,0,0.0,0.28717672162653063,0,0,0,0,0,0,322,322,11
2026-07-06,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,2026,7,3,28,90.0,3,0.25,90,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,322,319,192,394,314,263,770,1019,320.5,2.1213203435596424,322,306.75,83.98958268737856,394,326.0,62.151887685388466,394,343.9166666666667,75.00358577286741,494,0,0.0,0.27380466964490263,0,0,0,0,0,0,310,310,12
2026-04-20,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,2026,4,2,17,148.0,4,0.2,148,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,291,1021,824,750,789,1002,1213,1037,656.0,516.1879502661797,1021,721.5,308.9492946531302,1021,803.25,231.13246047605318,1021,861.6666666666666,204.55065313259132,1021,0,0.0,0.42820414999989753,0,0,0,1,0,0,554,554,1
2026-04-27,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,2026,4,2,18,148.0,4,0.2,148,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,554,291,1021,824,954,944,1365,1030,422.5,185.969083452062,554,672.5,318.32321100835026,1021,773.875,247.55226720836149,1021,824.3333333333334,217.10715131362014,1021,0,0.0,0.47334306399257575,0,0,0,1,0,0,473,473,2
2026-05-04,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,2026,5,2,19,148.0,4,0.2,148,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,473,554,291,1021,799,948,1253,744,513.5,57.27564927611035,554,584.75,310.93233454670917,1021,713.75,255.82792766120858,1021,785.0833333333334,235.3177574466002,1021,0,0.0,0.5317355006669067,0,0,0,1,0,0,308,308,3
2026-05-11,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,2026,5,2,20,148.0,4,0.2,148,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,308,473,554,291,998,1020,1474,947,390.5,116.67261889578035,473,406.5,128.08981224125515,554,652.375,289.17762089859485,1021,731.75,265.61288475044756,1021,0,0.0,0.3151040883792154,0,0,0,1,0,0,459,459,4
2026-05-18,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,2026,5,2,21,148.0,4,0.2,148,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,459,308,473,554,750,789,1268,871,383.5,106.77312395916867,459,448.5,102.60116958397697,554,585.0,258.28776863911196,1021,685.0,259.5678226311084,1021,0,0.0,0.22876514906401743,0,0,0,1,0,0,385,385,5
2026-05-25,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,2026,5,2,22,148.0,4,0.2,148,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,385,459,308,473,824,954,1201,890,422.0,52.32590180780452,459,406.25,76.03233961063323,473,539.375,257.2130509352676,1021,651.3333333333334,270.80900123798534,1021,0,0.0,0.18715652781163497,0,0,0,1,0,0,408,408,6
2026-06-01,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,2026,6,2,23,148.0,4,0.2,148,0,0,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,408,385,459,308,1021,799,1192,1225,396.5,16.263455967290593,408,390.0,62.806581396113785,459,487.375,232.29472504926642,1021,605.8333333333334,261.0248449802618,1021,0,0.0,0.16104251598736222,0,0,0,1,0,0,570,570,7
2026-06-08,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,2026,6,2,24,148.0,4,0.2,148,0,0,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,570,408,385,459,291,998,1222,864,489.0,114.5512985522207,570,455.5,82.35897036753191,570,431.0,103.0755617426916,570,586.75,253.8922910498573,1021,0,0.0,0.1808100333407725,0,0,0,1,0,0,371,371,8
2026-06-15,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,2026,6,2,25,148.0,4,0.2,148,0,0,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,371,570,408,385,554,750,1049,1038,470.5,140.71424945612296,570,433.5,92.26953271078523,570,441.0,90.68942291453524,570,534.5,224.36475983216584,1021,0,0.0,0.21284782583145884,0,0,0,1,0,0,433,433,9
2026-06-22,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,2026,6,2,26,148.0,4,0.2,148,0,0,0,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,433,371,570,408,473,824,1203,990,402.0,43.840620433565945,433,445.5,86.81973661942696,570,425.875,78.40998023211075,570,508.0833333333333,215.15806381412347,1021,0,0.0,0.19488156324252615,0,0,0,1,0,0,420,420,10
2026-06-29,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,2026,6,2,27,148.0,4,0.2,148,0,0,0,0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,420,433,371,570,308,1021,1170,1142,426.5,9.192388155425117,433,448.5,85.28579404957584,570,419.25,76.0634133939758,570,474.4166666666667,191.5432342998849,1021,0,0.0,0.19015784584039688,0,0,0,1,0,0,491,491,11
2026-07-06,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,2026,7,3,28,148.0,4,0.2,148,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,491,420,433,371,459,291,898,1098,455.5,50.204581464244875,491,428.75,49.34487477607646,491,442.125,64.45915096289389,570,430.25,86.17648382033444,570,0,0.0,0.11509008667285452,0,0,0,1,0,0,399,399,12
2026-04-20,S003,Bengaluru South,P011,Amul Butter 500g,Dairy,2026,4,2,17,280.0,2,0.25,280,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,89,272,346,237,312,309,375,244,180.5,129.4005409571382,272,236.0,108.02160277771603,346,257.75,84.95503012098308,346,273.75,71.79405521097387,346,0,0.0,0.45771865389829397,1,0,0,0,0,0,100,100,1
2026-04-27,S003,Bengaluru South,P011,Amul Butter 500g,Dairy,2026,4,2,18,280.0,2,0.25,280,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,100,89,272,346,304,308,420,346,94.5,7.7781745930520225,100,201.75,127.55227686455987,346,231.25,97.72081222982719,346,256.3333333333333,86.3421663902968,346,0,0.0,0.6322293741379454,1,0,0,0,0,0,151,151,2
2026-05-04,S003,Bengaluru South,P011,Amul Butter 500g,Dairy,2026,5,2,19,280.0,2,0.25,280,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,151,100,89,272,316,302,454,308,125.5,36.062445840513924,151,153.0,83.80532998165053,272,212.125,96.41196947030414,346,243.25,89.6337243756754,346,0,0.0,0.5477472512019822,1,0,0,0,0,0,150,150,3
2026-05-11,S003,Bengaluru South,P011,Amul Butter 500g,Dairy,2026,5,2,20,280.0,2,0.25,280,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,150,151,100,89,186,304,440,293,150.5,0.7071067811865476,151,122.5,32.64455033641399,151,191.375,88.39188311151652,346,230.58333333333334,91.30115834506982,346,0,0.0,0.26648612301981933,1,0,0,0,0,0,139,139,4
2026-05-18,S003,Bengaluru South,P011,Amul Butter 500g,Dairy,2026,5,2,21,280.0,2,0.25,280,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,139,150,151,100,237,312,428,328,144.5,7.7781745930520225,150,135.0,23.958297101421877,151,185.5,90.34062525480202,346,216.83333333333334,91.66325062505429,346,0,0.0,0.17746886610335563,1,0,0,0,0,0,156,156,5
2026-05-25,S003,Bengaluru South,P011,Amul Butter 500g,Dairy,2026,5,2,22,280.0,2,0.25,280,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,156,139,150,151,346,304,437,311,147.5,12.020815280171307,156,149.0,7.164728420068226,156,175.375,88.25925690017692,346,203.83333333333334,87.925416051781,346,0,0.0,0.04808542531532081,1,0,0,0,0,0,164,164,6
2026-06-01,S003,Bengaluru South,P011,Amul Butter 500g,Dairy,2026,6,2,23,280.0,2,0.25,280,0,0,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,164,156,139,150,272,316,415,333,160.0,5.656854249492381,164,152.25,10.53169818531972,164,152.625,55.29644137348649,272,192.16666666666666,82.55007662937177,346,0,0.0,0.06917371504857803,1,0,0,0,0,0,160,160,7
2026-06-08,S003,Bengaluru South,P011,Amul Butter 500g,Dairy,2026,6,2,24,280.0,2,0.25,280,0,0,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,160,164,156,139,89,186,416,339,162.0,2.8284271247461903,164,154.75,10.996211468804457,164,138.625,28.384792205887795,164,179.16666666666666,73.0078866640551,346,0,0.0,0.07105790887073699,1,0,0,0,0,0,167,167,8
2026-06-15,S003,Bengaluru South,P011,Amul Butter 500g,Dairy,2026,6,2,25,280.0,2,0.25,280,0,0,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,167,160,164,156,100,237,381,333,163.5,4.949747468305833,167,161.75,4.7871355387816905,167,148.375,21.453854132599513,167,177.58333333333334,73.05223328467643,346,0,0.0,0.029595891865136312,1,0,0,0,0,0,159,159,9
2026-06-22,S003,Bengaluru South,P011,Amul Butter 500g,Dairy,2026,6,2,26,280.0,2,0.25,280,0,0,0,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,159,167,160,164,151,346,322,274,163.0,5.656854249492381,167,162.5,3.696845502136472,167,155.75,8.940278039779939,167,171.08333333333334,70.71769526958882,346,0,0.0,0.0227498183346871,1,0,0,0,0,0,138,138,10
2026-06-29,S003,Bengaluru South,P011,Amul Butter 500g,Dairy,2026,6,2,27,280.0,2,0.25,280,0,0,0,0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,138,159,167,160,150,272,306,355,148.5,14.849242404917497,159,156.0,12.516655570345725,167,154.125,10.894789055848147,167,153.75,44.62393365163424,272,0,0.0,0.08023497109045355,1,0,0,0,0,0,175,175,11
2026-07-06,S003,Bengaluru South,P011,Amul Butter 500g,Dairy,2026,7,3,28,280.0,2,0.25,280,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,175,138,159,167,139,89,362,338,156.5,26.16295090390226,175,159.75,15.903353943953666,175,157.25,12.936658875348877,175,145.66666666666666,26.265543738494884,175,0,0.0,0.09955151076308079,1,0,0,0,0,0,184,184,12
2026-04-20,S003,Bengaluru South,P012,Dettol Hand Wash 500ml,Personal Care,2026,4,2,17,120.0,7,0.15,120,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,68,562,632,509,476,539,632,621,315.0,349.31074990615446,562,442.75,254.86123675443466,632,492.5,178.14921514601983,632,502.25,143.12812124425128,632,0,0.0,0.5756323798504851,0,0,1,0,0,0,266,266,1
2026-04-27,S003,Bengaluru South,P012,Dettol Hand Wash 500ml,Personal Care,2026,4,2,18,120.0,7,0.15,120,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,266,68,562,632,591,498,806,524,167.0,140.0071426749364,266,382.0,262.6480534860291,632,466.25,195.54959181021795,632,479.5,157.70945668308138,632,0,0.0,0.6875603476399705,0,0,1,0,0,0,275,275,2
2026-05-04,S003,Bengaluru South,P012,Dettol Hand Wash 500ml,Personal Care,2026,5,2,19,120.0,7,0.15,120,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,275,266,68,562,534,522,698,525,270.5,6.363961030678928,275,292.75,203.3377731755711,562,426.75,198.64163712575467,632,460.9166666666667,168.12574208465267,632,0,0.0,0.6945782151357571,0,0,1,0,0,0,250,250,3
2026-05-11,S003,Bengaluru South,P012,Dettol Hand Wash 500ml,Personal Care,2026,5,2,20,120.0,7,0.15,120,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,250,275,266,68,568,528,846,541,262.5,17.67766952966369,275,214.75,98.37809715582021,275,391.25,202.08396416200017,632,438.25,177.23078175080084,632,0,0.0,0.4581052232722468,0,0,1,0,0,0,216,216,4
2026-05-18,S003,Bengaluru South,P012,Dettol Hand Wash 500ml,Personal Care,2026,5,2,21,120.0,7,0.15,120,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,216,250,275,266,509,476,819,469,233.0,24.041630560342615,250,251.75,25.979158313283875,275,347.25,196.34135726185804,632,412.25,185.557207547234,632,0,0.0,0.10319427292984946,0,0,1,0,0,0,229,229,5
2026-05-25,S003,Bengaluru South,P012,Dettol Hand Wash 500ml,Personal Care,2026,5,2,22,120.0,7,0.15,120,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,229,216,250,275,632,591,656,480,222.5,9.192388155425117,229,242.5,25.800516790689805,275,312.25,188.17526025338339,632,391.6666666666667,191.44870347068445,632,0,0.0,0.10639388323421,0,0,1,0,0,0,279,279,6
2026-06-01,S003,Bengaluru South,P012,Dettol Hand Wash 500ml,Personal Care,2026,6,2,23,120.0,7,0.15,120,0,0,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,279,229,216,250,562,534,613,510,254.0,35.35533905932738,279,243.5,27.501515109777742,279,268.125,136.88309662941273,562,365.6666666666667,182.9124645751888,632,0,0.0,0.11294256672211571,0,0,1,0,0,0,290,290,7
2026-06-08,S003,Bengaluru South,P012,Dettol Hand Wash 500ml,Personal Care,2026,6,2,24,120.0,7,0.15,120,0,0,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,290,279,229,216,68,568,662,486,284.5,7.7781745930520225,290,253.5,36.46459470043054,290,234.125,71.74047970686723,290,345.3333333333333,175.92732659375076,632,0,0.0,0.14384455446385003,0,0,1,0,0,0,237,237,8
2026-06-15,S003,Bengaluru South,P012,Dettol Hand Wash 500ml,Personal Care,2026,6,2,25,120.0,7,0.15,120,0,0,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,237,290,279,229,266,509,607,438,263.5,37.476659402887016,290,258.75,30.24758943563382,290,255.25,26.36962538332964,290,317.75,163.3402054831349,632,0,0.0,0.11689889591781613,0,0,1,0,0,0,231,231,9
2026-06-22,S003,Bengaluru South,P012,Dettol Hand Wash 500ml,Personal Care,2026,6,2,26,120.0,7,0.15,120,0,0,0,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,231,237,290,279,275,632,638,412,234.0,4.242640687119285,237,259.25,29.60152023123137,290,250.875,27.220987176389155,290,294.5833333333333,153.14547945919878,632,0,0.0,0.11418136978611379,0,0,1,0,0,0,188,188,10
2026-06-29,S003,Bengaluru South,P012,Dettol Hand Wash 500ml,Personal Care,2026,6,2,27,120.0,7,0.15,120,0,0,0,0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,188,231,237,290,250,562,569,435,209.5,30.405591591021544,231,236.5,41.81307610465096,290,240.0,32.976181880693396,290,257.5833333333333,112.4402534951812,562,0,0.0,0.1767994753820359,0,0,1,0,0,0,222,222,11
2026-07-06,S003,Bengaluru South,P012,Dettol Hand Wash 500ml,Personal Care,2026,7,3,28,120.0,7,0.15,120,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,222,188,231,237,216,68,581,439,205.0,24.041630560342615,222,219.5,21.88606862823929,237,236.5,33.24798597552296,290,229.25,58.80186298842147,290,0,0.0,0.09970874044888633,0,0,1,0,0,0,242,242,12
2026-04-20,S003,Bengaluru South,P013,Kurkure Snacks 200g,Snacks,2026,4,2,17,30.0,3,0.3,30,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,325,1244,1220,1053,920,1232,1603,1012,784.5,649.8311319104372,1244,960.5,432.0991398587443,1244,990.25,289.48316013198416,1244,1021.0,261.26301620467376,1244,0,0.0,0.4498689634657734,0,0,0,0,1,0,701,701,1
2026-04-27,S003,Bengaluru South,P013,Kurkure Snacks 200g,Snacks,2026,4,2,18,30.0,3,0.3,30,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,701,325,1244,1220,1107,763,1752,1229,513.0,265.87214972614186,701,872.5,442.6951547058088,1244,962.875,306.9059593053593,1244,976.75,267.17788592485107,1244,0,0.0,0.5073869962159563,0,0,0,0,1,0,731,731,2
2026-05-04,S003,Bengaluru South,P013,Kurkure Snacks 200g,Snacks,2026,5,2,19,30.0,3,0.3,30,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,731,701,325,1244,1056,1131,1960,1024,716.0,21.213203435596427,731,750.25,377.4576135144183,1244,915.875,310.4514857429418,1244,974.0833333333334,269.65346729504967,1244,0,0.0,0.5031091143103088,0,0,0,0,1,0,498,498,3
2026-05-11,S003,Bengaluru South,P013,Kurkure Snacks 200g,Snacks,2026,5,2,20,30.0,3,0.3,30,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,498,731,701,325,997,1204,2230,1072,614.5,164.75588001646557,731,563.75,189.85498852194183,731,846.125,336.09626065841826,1244,921.3333333333334,296.72219432671466,1244,0,0.0,0.33677159766770776,0,0,0,0,1,0,460,460,4
2026-05-18,S003,Bengaluru South,P013,Kurkure Snacks 200g,Snacks,2026,5,2,21,30.0,3,0.3,30,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,460,498,731,701,1053,920,1788,1161,479.0,26.870057685088806,498,597.5,138.25218503396852,731,779.0,354.76511344026727,1244,859.3333333333334,309.7337077183717,1244,0,0.0,0.23138440971143784,0,0,0,0,1,0,483,483,5
2026-05-25,S003,Bengaluru South,P013,Kurkure Snacks 200g,Snacks,2026,5,2,22,30.0,3,0.3,30,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,483,460,498,731,1220,1107,1881,869,471.5,16.263455967290593,483,543.0,126.30386639634855,731,707.75,349.0672264355801,1244,822.9166666666666,327.15258000825946,1244,0,0.0,0.23260380508976933,0,0,0,0,1,0,515,515,6
2026-06-01,S003,Bengaluru South,P013,Kurkure Snacks 200g,Snacks,2026,6,2,23,30.0,3,0.3,30,0,0,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,515,483,460,498,1244,1056,1606,1231,499.0,22.627416997969522,515,489.0,23.338094752285727,515,619.625,284.24332508810625,1244,773.5833333333334,325.04837635296224,1244,0,0.0,0.0477261650399991,0,0,0,0,1,0,789,789,7
2026-06-08,S003,Bengaluru South,P013,Kurkure Snacks 200g,Snacks,2026,6,2,24,30.0,3,0.3,30,0,0,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,789,515,483,460,325,997,1486,880,652.0,193.74725804511402,789,561.75,153.1695683439327,789,562.75,159.698600047536,789,751.3333333333334,312.8692243017065,1244,0,0.0,0.27266500769251034,0,0,0,0,1,0,509,509,8
2026-06-15,S003,Bengaluru South,P013,Kurkure Snacks 200g,Snacks,2026,6,2,25,30.0,3,0.3,30,0,0,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,509,789,515,483,701,1053,1485,1152,649.0,197.9898987322333,789,574.0,144.00462955521024,789,585.75,131.28893980181923,789,710.6666666666666,309.73400122548946,1244,0,0.0,0.25087914512949666,0,0,0,0,1,0,639,639,9
2026-06-22,S003,Bengaluru South,P013,Kurkure Snacks 200g,Snacks,2026,6,2,26,30.0,3,0.3,30,0,0,0,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,639,509,789,515,731,1220,1577,1152,574.0,91.92388155425118,639,613.0,131.74723273501166,789,578.0,125.20269280536375,789,676.1666666666666,290.6024567666073,1244,0,0.0,0.2149220758892163,0,0,0,0,1,0,636,636,10
2026-06-29,S003,Bengaluru South,P013,Kurkure Snacks 200g,Snacks,2026,6,2,27,30.0,3,0.3,30,0,0,0,0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,636,639,509,789,498,1244,1444,1282,637.5,2.1213203435596424,639,643.25,114.50873329139573,789,566.125,112.47658486483817,789,627.5,234.78907361908708,1244,0,0.0,0.17801590845453527,0,0,0,0,1,0,808,808,11
2026-07-06,S003,Bengaluru South,P013,Kurkure Snacks 200g,Snacks,2026,7,3,28,30.0,3,0.3,30,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,808,636,639,509,460,325,1212,1295,722.0,121.62236636408618,808,648.0,122.67300708251456,808,604.875,136.49012261489318,808,591.1666666666666,148.645908321104,808,0,0.0,0.18931019582284625,0,0,0,0,1,0,884,884,12
2026-04-20,S003,Bengaluru South,P014,Haldiram Namkeen 400g,Snacks,2026,4,2,17,80.0,3,0.3,80,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,203,710,575,665,700,778,1011,820,456.5,358.5031380615796,710,538.25,230.43925446850412,710,623.625,182.09254907483563,772,638.5833333333334,160.12634689424777,778,0,0.0,0.42812680732071956,0,0,0,0,1,0,308,308,1
2026-04-27,S003,Bengaluru South,P014,Haldiram Namkeen 400g,Snacks,2026,4,2,18,80.0,3,0.3,80,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,308,203,710,575,749,494,1170,796,255.5,74.24621202458749,308,449.0,234.08972638712703,710,574.625,209.3124373480263,772,599.4166666666666,179.2623564060297,772,0,0.0,0.5213579640663009,0,0,0,0,1,0,243,243,2
2026-05-04,S003,Bengaluru South,P014,Haldiram Namkeen 400g,Snacks,2026,5,2,19,80.0,3,0.3,80,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,243,308,203,710,615,698,1313,725,275.5,45.96194077712559,308,366.0,233.37951923851415,710,511.375,224.959004201718,772,578.5,205.41642848348107,772,0,0.0,0.6376489579258612,0,0,0,0,1,0,205,205,3
2026-05-11,S003,Bengaluru South,P014,Haldiram Namkeen 400g,Snacks,2026,5,2,20,80.0,3,0.3,80,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,205,243,308,203,772,704,1239,468,224.0,26.870057685088806,243,239.75,49.080715832867256,308,460.125,243.88547517226195,772,537.4166666666666,227.4608690955369,772,0,0.0,0.20471622785464455,0,0,0,0,1,0,204,204,4
2026-05-18,S003,Bengaluru South,P014,Haldiram Namkeen 400g,Snacks,2026,5,2,21,80.0,3,0.3,80,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,204,205,243,308,665,700,1184,740,204.5,0.7071067811865476,205,240.0,48.83304891839815,308,389.125,221.80006279787852,710,495.75,239.64106682513938,772,0,0.0,0.2034710363121963,0,0,0,0,1,0,151,151,5
2026-05-25,S003,Bengaluru South,P014,Haldiram Namkeen 400g,Snacks,2026,5,2,22,80.0,3,0.3,80,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,151,204,205,243,575,749,1047,656,177.5,37.476659402887016,204,200.75,37.809831173034,243,324.875,204.2193760920559,710,450.0,249.31250925841502,772,0,0.0,0.18834286916409032,0,0,0,0,1,0,195,195,6
2026-06-01,S003,Bengaluru South,P014,Haldiram Namkeen 400g,Snacks,2026,6,2,23,80.0,3,0.3,80,0,0,0,0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,195,151,204,205,710,615,995,617,173.0,31.11269837220809,195,188.75,25.565275929145248,205,277.375,180.5522777480251,710,403.8333333333333,240.03251042432993,772,0,0.0,0.13544516976794743,0,0,0,0,1,0,218,218,7
2026-06-08,S003,Bengaluru South,P014,Haldiram Namkeen 400g,Snacks,2026,6,2,24,80.0,3,0.3,80,0,0,0,0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,218,195,151,204,203,772,992,815,206.5,16.263455967290593,218,192.0,28.925190866555514,218,215.875,45.193038338727725,308,370.75,235.5998630189446,772,0,0.0,0.15065203497866395,0,0,0,0,1,0,189,189,8
2026-06-15,S003,Bengaluru South,P014,Haldiram Namkeen 400g,Snacks,2026,6,2,25,80.0,3,0.3,80,0,0,0,0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,189,218,195,151,308,665,889,783,203.5,20.506096654409877,218,188.25,27.801378862687127,218,214.125,46.02619595714721,308,322.1666666666667,203.22125574820856,710,0,0.0,0.14768328666668706,0,0,0,0,1,0,151,151,9
2026-06-22,S003,Bengaluru South,P014,Haldiram Namkeen 400g,Snacks,2026,6,2,26,80.0,3,0.3,80,0,0,0,0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,151,189,218,195,243,575,948,738,170.0,26.870057685088806,189,188.25,27.801378862687127,218,194.5,31.44155575939951,243,279.3333333333333,176.8498764146551,710,0,0.0,0.14768328666668706,0,0,0,0,1,0,160,160,10
2026-06-29,S003,Bengaluru South,P014,Haldiram Namkeen 400g,Snacks,2026,6,2,27,80.0,3,0.3,80,0,0,0,0,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054,160,151,189,218,205,710,984,822,155.5,6.363961030678928,160,179.5,30.3589635308366,218,184.125,26.449075058091758,218,244.75,152.70418521382504,710,0,0.0,0.16913071510699657,0,0,0,0,1,0,171,171,11
