week_start,store_id,store_name,product_id,product_name,category,baseline_units,promo_units,uplift_pct,incremental_units,incremental_revenue
2023-11-06,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,453.2,513,13.18,59.8,14667.17
2023-11-13,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,453.2,534,17.82,80.8,19508.05
2023-11-20,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,453.2,537,18.48,83.8,20745.47
2023-12-04,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,458.0,457,-0.22,-1.0,-245.17
2023-12-25,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,436.8,482,10.36,45.2,11059.68
2024-01-08,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,442.0,439,-0.68,-3.0,-731.9
2024-01-15,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,442.0,424,-4.07,-18.0,-4389.99
2024-01-22,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,442.0,478,8.14,36.0,8564.71
2024-01-29,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,442.0,281,-36.43,-161.0,-38288.79
2024-02-12,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,426.0,393,-7.75,-33.0,-8028.85
2024-03-18,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,381.2,459,20.39,77.8,18091.43
2024-04-01,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,394.8,535,35.53,140.2,34250.05
2024-04-08,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,394.8,500,26.66,105.2,26052.08
2024-04-15,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,394.8,541,37.05,146.2,35389.78
2024-04-22,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,394.8,568,43.89,173.2,41570.6
2024-04-29,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,394.8,501,26.92,106.2,24987.27
2024-05-13,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,408.8,553,35.29,144.2,34939.62
2024-05-20,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,408.8,451,10.34,42.2,10410.7
2024-05-27,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,408.8,450,10.09,41.2,10067.42
2024-06-03,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,408.8,606,48.26,197.2,47693.36
2024-06-24,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,490.0,584,19.18,94.0,22891.42
2024-07-01,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,490.0,552,12.65,62.0,15268.03
2024-07-22,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,548.0,509,-7.12,-39.0,-9609.49
2024-08-12,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,523.0,591,13.0,68.0,16831.46
2024-08-19,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,523.0,480,-8.22,-43.0,-10495.44
2024-08-26,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,523.0,594,13.58,71.0,16859.76
2024-09-09,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,499.5,444,-11.11,-55.5,-13492.92
2024-10-07,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,455.8,560,22.87,104.2,25569.4
2024-10-28,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,475.2,506,6.47,30.8,7352.5
2024-11-11,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,488.0,544,11.48,56.0,13624.0
2024-11-18,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,488.0,516,5.74,28.0,6809.08
2024-11-25,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,488.0,538,10.25,50.0,12376.57
2024-12-02,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,488.0,493,1.02,5.0,1183.07
2024-12-09,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,488.0,506,3.69,18.0,4386.65
2024-12-16,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,488.0,510,4.51,22.0,5386.13
2024-12-23,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,488.0,468,-4.1,-20.0,-4760.0
2024-12-30,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,488.0,518,6.15,30.0,7316.61
2025-01-13,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,486.0,480,-1.23,-6.0,-1438.53
2025-01-27,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,478.8,502,4.86,23.2,5759.26
2025-02-03,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,478.8,469,-2.04,-9.8,-2412.37
2025-02-17,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,474.5,502,5.8,27.5,6514.91
2025-02-24,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,474.5,453,-4.53,-21.5,-5305.59
2025-03-03,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,474.5,497,4.74,22.5,5531.85
2025-03-17,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,446.2,397,-11.04,-49.2,-12102.98
2025-03-31,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,426.0,565,32.63,139.0,33684.07
2025-04-07,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,426.0,577,35.45,151.0,37469.36
2025-04-21,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,447.2,454,1.51,6.8,1669.95
2025-04-28,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,447.2,497,11.12,49.8,11967.5
2025-05-05,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,447.2,544,21.63,96.8,23986.26
2025-05-12,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,447.2,548,22.53,100.8,24833.72
2025-05-19,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,447.2,400,-10.56,-47.2,-11574.02
2025-06-02,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,468.0,650,38.89,182.0,44027.62
2025-06-09,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,468.0,622,32.91,154.0,37297.7
2025-06-16,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,468.0,558,19.23,90.0,22318.2
2025-06-30,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,492.8,636,29.07,143.2,34452.03
2025-07-07,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,492.8,695,41.05,202.2,49270.12
2025-07-21,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,521.8,637,22.09,115.2,27857.24
2025-08-04,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,522.5,630,20.57,107.5,26394.78
2025-08-11,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,522.5,617,18.09,94.5,23271.03
2025-08-25,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,525.2,582,10.8,56.8,13858.11
2025-09-08,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,531.5,504,-5.17,-27.5,-6750.78
2025-09-15,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,531.5,475,-10.63,-56.5,-13753.71
2025-09-29,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,508.8,532,4.57,23.2,5667.02
2025-10-06,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,508.8,653,28.35,144.2,35197.21
2025-10-13,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,508.8,657,29.14,148.2,36527.95
2025-10-27,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,518.2,484,-6.61,-34.2,-8222.98
2025-11-03,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,518.2,672,29.67,153.8,37279.76
2025-11-10,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,518.2,659,27.16,140.8,33094.35
2025-11-17,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,518.2,521,0.53,2.8,669.35
2025-12-01,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,504.0,517,2.58,13.0,3171.02
2025-12-08,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,504.0,549,8.93,45.0,10949.34
2025-12-15,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,504.0,551,9.33,47.0,11626.26
2025-12-22,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,504.0,537,6.55,33.0,8017.92
2025-12-29,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,504.0,531,5.36,27.0,6669.0
2026-01-12,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,479.5,551,14.91,71.5,17188.09
2026-01-19,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,479.5,546,13.87,66.5,16324.7
2026-02-02,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,450.5,419,-6.99,-31.5,-7805.07
2026-02-16,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,419.0,373,-10.98,-46.0,-11385.72
2026-03-02,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,395.5,468,18.33,72.5,17894.97
2026-03-09,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,395.5,587,48.42,191.5,45873.82
2026-03-16,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,395.5,479,21.11,83.5,20037.85
2026-03-30,S003,Bengaluru South,P008,Tata Tea Premium 500g,Beverages,372.0,556,49.46,184.0,44959.35
2022-01-31,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,700.5,578,-17.49,-122.5,-10722.25
2022-02-28,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,597.2,623,4.31,25.8,2264.97
2022-03-07,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,597.2,598,0.13,0.8,66.24
2022-03-21,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,561.8,678,20.69,116.2,10360.37
2022-03-28,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,561.8,628,11.79,66.2,5832.08
2022-04-04,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,561.8,752,33.87,190.2,16710.2
2022-04-11,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,561.8,652,16.07,90.2,7905.9
2022-05-09,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,686.8,756,10.08,69.2,6106.46
2022-05-16,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,686.8,708,3.09,21.2,1859.92
2022-05-23,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,686.8,782,13.87,95.2,8363.77
2022-05-30,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,686.8,780,13.58,93.2,8221.59
2022-06-06,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,686.8,870,26.68,183.2,15544.05
2022-06-20,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,736.2,896,21.7,159.8,14121.22
2022-07-04,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,695.8,795,14.27,99.2,8618.87
2022-07-18,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,746.5,832,11.45,85.5,7582.14
2022-08-01,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,774.8,825,6.49,50.2,4408.15
2022-08-29,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,825.2,681,-17.48,-144.2,-12531.82
2022-09-05,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,825.2,684,-17.12,-141.2,-12532.31
2022-09-12,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,825.2,560,-32.14,-265.2,-23457.95
2022-10-03,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,727.8,962,32.19,234.2,20599.61
2022-10-24,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,708.0,847,19.63,139.0,12003.84
2022-11-07,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,759.8,837,10.17,77.2,6656.19
2022-11-28,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,790.2,771,-2.44,-19.2,-1712.56
2022-12-05,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,790.2,622,-21.29,-168.2,-14942.28
2022-12-12,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,790.2,750,-5.09,-40.2,-3502.96
2022-12-19,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,790.2,813,2.88,22.8,2012.63
2022-12-26,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,790.2,751,-4.97,-39.2,-3434.94
2023-01-09,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,765.5,785,2.55,19.5,1727.98
2023-01-16,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,765.5,759,-0.85,-6.5,-568.51
2023-01-23,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,765.5,733,-4.25,-32.5,-2878.15
2023-02-06,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,708.0,418,-40.96,-290.0,-25208.87
2023-02-13,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,708.0,689,-2.68,-19.0,-1677.94
2023-02-20,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,708.0,647,-8.62,-61.0,-5274.15
2023-03-13,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,592.0,658,11.15,66.0,5863.82
2023-03-20,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,592.0,570,-3.72,-22.0,-1962.9
2023-04-10,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,639.5,773,20.88,133.5,11729.5
2023-04-17,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,639.5,779,21.81,139.5,12246.7
2023-04-24,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,639.5,883,38.08,243.5,21375.13
2023-05-01,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,639.5,703,9.93,63.5,5630.91
2023-05-15,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,700.5,883,26.05,182.5,15568.81
2023-05-29,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,724.2,905,24.96,180.8,15827.76
2023-06-12,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,785.2,910,15.89,124.8,11011.15
2023-06-19,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,785.2,861,9.65,75.8,6724.87
2023-07-03,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,732.0,867,18.44,135.0,11701.03
2023-07-10,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,732.0,890,21.58,158.0,13757.96
2023-07-17,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,732.0,854,16.67,122.0,10707.77
2023-07-31,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,728.8,907,24.46,178.2,15383.48
2023-08-07,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,728.8,934,28.16,205.2,18302.44
2023-08-14,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,728.8,934,28.16,205.2,17788.43
2023-09-04,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,776.0,738,-4.9,-38.0,-3329.72
2023-09-11,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,776.0,773,-0.39,-3.0,-265.35
2023-09-18,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,776.0,697,-10.18,-79.0,-6997.26
2023-10-16,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,819.2,796,-2.84,-23.2,-2070.21
2023-10-30,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,842.0,879,4.39,37.0,3219.26
2023-11-06,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,842.0,872,3.56,30.0,2663.14
2023-11-13,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,842.0,897,6.53,55.0,4783.35
2023-11-20,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,842.0,915,8.67,73.0,6485.63
2023-12-04,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,864.5,773,-10.58,-91.5,-8024.42
2023-12-25,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,745.0,849,13.96,104.0,9292.4
2024-01-08,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,686.2,760,10.75,73.8,6461.03
2024-01-15,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,686.2,593,-13.59,-93.2,-8181.22
2024-01-22,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,686.2,770,12.2,83.8,7252.39
2024-01-29,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,686.2,824,20.07,137.8,11565.69
2024-02-12,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,647.0,679,4.95,32.0,2829.67
2024-03-18,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,622.8,820,31.67,197.2,16565.06
2024-04-01,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,628.8,910,44.73,281.2,24811.47
2024-04-08,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,628.8,858,36.46,229.2,20384.91
2024-04-15,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,628.8,899,42.98,270.2,23404.81
2024-04-22,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,628.8,890,41.55,261.2,22815.71
2024-04-29,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,628.8,739,17.53,110.2,9398.5
2024-05-13,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,681.5,781,14.6,99.5,8586.0
2024-05-20,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,681.5,846,24.14,164.5,14619.12
2024-05-27,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,681.5,861,26.34,179.5,15997.04
2024-06-03,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,681.5,1008,47.91,326.5,28617.26
2024-06-24,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,848.0,951,12.15,103.0,9055.91
2024-07-01,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,848.0,798,-5.9,-50.0,-4420.57
2024-07-22,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,887.8,1039,17.04,151.2,13396.0
2024-08-12,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,876.5,966,10.21,89.5,7974.96
2024-08-19,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,876.5,894,2.0,17.5,1537.68
2024-08-26,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,876.5,949,8.27,72.5,6228.37
2024-09-09,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,854.0,822,-3.75,-32.0,-2828.11
2024-10-07,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,754.8,896,18.71,141.2,12456.64
2024-10-28,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,811.2,1015,25.12,203.8,17760.01
2024-11-11,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,898.5,1060,17.97,161.5,14131.48
2024-11-18,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,898.5,1006,11.96,107.5,9486.88
2024-11-25,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,898.5,976,8.63,77.5,6879.79
2024-12-02,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,898.5,672,-25.21,-226.5,-19927.79
2024-12-09,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,898.5,611,-32.0,-287.5,-25484.82
2024-12-16,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,898.5,886,-1.39,-12.5,-1095.05
2024-12-23,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,898.5,908,1.06,9.5,815.06
2024-12-30,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,898.5,848,-5.62,-50.5,-4347.62
2025-01-13,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,830.5,870,4.76,39.5,3416.36
2025-01-27,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,738.2,811,9.85,72.8,6398.05
2025-02-03,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,738.2,669,-9.38,-69.2,-6146.23
2025-02-17,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,709.5,724,2.04,14.5,1249.53
2025-02-24,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,709.5,683,-3.74,-26.5,-2317.16
2025-03-03,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,709.5,531,-25.16,-178.5,-15840.09
2025-03-17,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,648.2,596,-8.06,-52.2,-4652.86
2025-03-31,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,664.5,906,36.34,241.5,20832.14
2025-04-07,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,664.5,852,28.22,187.5,16643.84
2025-04-21,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,760.0,911,19.87,151.0,13274.41
2025-04-28,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,760.0,963,26.71,203.0,17678.4
2025-05-05,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,760.0,851,11.97,91.0,8032.83
2025-05-12,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,760.0,883,16.18,123.0,10892.88
2025-05-19,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,760.0,894,17.63,134.0,11744.91
2025-06-02,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,836.8,1082,29.31,245.2,21107.97
2025-06-09,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,836.8,1092,30.5,255.2,22102.1
2025-06-16,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,836.8,824,-1.52,-12.8,-1127.77
2025-06-30,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,918.0,976,6.32,58.0,5061.74
2025-07-07,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,918.0,1019,11.0,101.0,8897.96
2025-07-21,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,975.2,1069,9.61,93.8,8237.68
2025-08-04,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,950.8,1010,6.23,59.2,5212.48
2025-08-11,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,950.8,1128,18.64,177.2,15650.16
2025-08-25,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,969.0,1083,11.76,114.0,9962.62
2025-09-08,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,917.8,852,-7.16,-65.8,-5709.92
2025-09-15,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,917.8,725,-21.0,-192.8,-17063.88
2025-09-29,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,875.2,784,-10.43,-91.2,-8009.14
2025-10-06,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,875.2,998,14.02,122.8,10855.83
2025-10-13,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,875.2,1056,20.65,180.8,15837.57
2025-10-27,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,870.0,962,10.57,92.0,7967.73
2025-11-03,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,870.0,831,-4.48,-39.0,-3397.96
2025-11-10,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,870.0,1040,19.54,170.0,14217.34
2025-11-17,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,870.0,1015,16.67,145.0,12914.74
2025-12-01,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,861.0,872,1.28,11.0,977.92
2025-12-08,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,861.0,927,7.67,66.0,5874.94
2025-12-15,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,861.0,869,0.93,8.0,713.52
2025-12-22,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,861.0,865,0.46,4.0,354.73
2025-12-29,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,861.0,821,-4.65,-40.0,-3502.17
2026-01-12,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,841.8,905,7.51,63.2,5469.5
2026-01-19,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,841.8,959,13.93,117.2,10361.38
2026-02-02,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,853.2,663,-22.3,-190.2,-16765.65
2026-02-16,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,829.5,791,-4.64,-38.5,-3377.66
2026-03-02,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,733.8,819,11.62,85.2,7482.15
2026-03-09,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,733.8,639,-12.91,-94.8,-8384.83
2026-03-16,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,733.8,761,3.71,27.2,2357.24
2026-03-30,S003,Bengaluru South,P009,Coca-Cola 2L,Beverages,742.0,895,20.62,153.0,13510.77
2022-01-31,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,753.5,737,-2.19,-16.5,-2373.71
2022-02-28,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,722.0,684,-5.26,-38.0,-5539.31
2022-03-07,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,722.0,712,-1.39,-10.0,-1465.19
2022-03-21,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,699.2,816,16.7,116.8,16885.55
2022-03-28,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,699.2,807,15.41,107.8,15762.29
2022-04-04,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,699.2,739,5.68,39.8,5715.99
2022-04-11,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,699.2,581,-16.91,-118.2,-17104.36
2022-05-09,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,741.0,805,8.64,64.0,9247.82
2022-05-16,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,741.0,830,12.01,89.0,13051.09
2022-05-23,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,741.0,587,-20.78,-154.0,-22407.88
2022-05-30,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,741.0,939,26.72,198.0,28772.23
2022-06-06,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,741.0,939,26.72,198.0,27898.77
2022-06-20,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,773.2,903,16.78,129.8,19047.11
2022-07-04,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,803.2,960,19.51,156.8,22758.08
2022-07-18,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,812.8,936,15.16,123.2,17897.48
2022-08-01,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,872.8,920,5.41,47.2,6796.64
2022-08-29,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,930.5,871,-6.39,-59.5,-8497.54
2022-09-05,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,930.5,720,-22.62,-210.5,-30619.93
2022-09-12,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,930.5,754,-18.97,-176.5,-25454.07
2022-10-03,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,804.0,917,14.05,113.0,16115.74
2022-10-24,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,882.8,1145,29.71,262.2,37947.57
2022-11-07,S003,Bengaluru South,P010,Maggi Noodles 12-Pack,Ready Meals,1037.8,1064,2.53,26.2,3736.95
